temperature,field,age,sampleSize,length,seed,energy1,magnet1,energy2,magnet2,agingPerf,samplingPerf,name
2.0,0,20000,10000,16,812989820,-446.5204,-232.8368,200149.2432,54424.4072,12925187.111188151,3125571.118600572,C
2.0,0,20000,10000,16,3852922420,-446.3492,-232.9394,199988.6704,54464.6644,12821869.577158688,3122987.5271509294,C
2.0,0,20000,10000,16,1266280083,-447.7404,-233.9866,201172.9808,54909.4676,12830388.13489247,3141595.758469646,C
2.0,0,20000,10000,16,2044802460,-447.3496,233.824,200838.0704,54833.4432,12876995.41281653,3146222.3624786357,C
2.0,0,20000,10000,16,855612412,-447.632,-233.4876,201135.7344,54734.3408,13122722.360800311,3166006.2079257052,C
2.0,0,20000,10000,16,341110714,-447.0872,-233.6502,200650.8928,54778.0756,13124518.853614205,3182203.0704085017,C
2.05,0,20000,10000,16,909069010,-436.2484,228.2222,191206.728,52372.0284,11312166.811351128,3061047.0043560565,C
2.05,0,20000,10000,16,1722583092,-436.8336,-228.5464,191732.1792,52514.4584,12672929.40165614,3150898.6739567546,C
2.05,0,20000,10000,16,3830557570,-435.5652,-227.958,190589.7904,52238.3224,12782199.471684907,3148980.3062225203,C
2.05,0,20000,10000,16,3846011826,-436.7704,228.323,191679.1104,52417.0084,12700751.156826936,3024025.162334005,C
2.05,0,20000,10000,16,4050894662,-433.6888,225.8394,189072.5152,51463.1652,12874447.836356878,3158773.983330372,C
2.05,0,20000,10000,16,927477193,-436.5564,228.5156,191480.6448,52487.0296,12870558.937120473,3166887.6962194964,C
2.0999999999999996,0,20000,10000,16,3678623496,-424.1032,221.6326,180995.488,49611.5788,12798898.410242535,3174529.7269809735,C
2.0999999999999996,0,20000,10000,16,3652667621,-423.8792,-221.3502,180797.0272,49507.8244,12899659.09800812,3171646.297083983,C
2.0999999999999996,0,20000,10000,16,446836519,-425.5192,-222.5766,182146.4256,50059.9012,13046189.317291815,3208250.664661974,C
2.0999999999999996,0,20000,10000,16,4247809055,-425.2896,87.1238,182015.5456,50012.2884,12317013.656359872,3133370.4642384504,C
2.0999999999999996,0,20000,10000,16,3867444432,-422.8712,219.4698,180062.1344,48912.9508,12878941.513867382,3137732.6038250383,C
2.0999999999999996,0,20000,10000,16,2553510694,-427.0308,223.8938,183383.8704,50496.1668,12849273.422653666,3150628.7044926914,C
2.1499999999999995,0,20000,10000,16,1080844358,-412.5052,214.3486,171475.0576,46642.8508,12378997.037088277,3052459.8507858138,C
2.1499999999999995,0,20000,10000,16,983134799,-415.424,217.5492,173765.3088,47849.1056,12878091.952975268,3169289.0643862765,C
2.1499999999999995,0,20000,10000,16,1503660688,-414.9128,56.8118,173380.9856,47634.1484,12916651.016197814,3168151.956789471,C
2.1499999999999995,0,20000,10000,16,847259814,-413.692,215.3808,172392.4416,47202.4568,12616330.49103896,3035850.662435434,C
2.1499999999999995,0,20000,10000,16,3730353878,-410.748,-212.13,170082.704,46135.6056,12977394.373176504,3178091.7748138714,C
