temperature,field,age,sampleSize,length,seed,energy1,magnet1,energy2,magnet2,agingPerf,samplingPerf,name
2.0,0,20000,10000,64,3186699716,-7146.99,-3730.423,51091420.6448,13919375.6412,7254573.006009687,6334364.592947793,Numpy
2.0,0,20000,10000,64,61547181,-7148.3504,3732.4872,51110506.4864,13934500.5408,7700202.041752355,6309952.510450984,Numpy
2.0,0,20000,10000,64,2930246130,-7150.7072,3732.436,51144536.896,13934301.8056,7616489.703407288,6171123.092249042,Numpy
2.0,0,20000,10000,64,208531892,-7149.2344,-3732.7522,51123110.816,13936497.9684,8063401.338487879,6122830.177557012,Numpy
2.0,0,20000,10000,64,2990571784,-7149.4908,-3732.3532,51127043.3936,13933552.2088,7850709.436268159,5683727.026178923,Numpy
2.0,0,20000,10000,64,4139303361,-7153.5084,-3734.8796,51184436.6352,13952337.5632,7652593.30856244,5983367.568695799,Numpy
2.05,0,20000,10000,64,213904106,-6990.53,3656.6324,48881964.632,13375594.9888,9304241.696361396,5785829.064427684,Numpy
2.05,0,20000,10000,64,2920729355,-6987.9396,3655.2994,48845362.8048,13366036.3844,8635149.096182521,6297065.861652629,Numpy
2.05,0,20000,10000,64,4205057481,-6992.3472,3658.7342,48906749.3216,13390838.238,7713626.855982123,6554773.460077215,Numpy
2.05,0,20000,10000,64,2769111887,-6990.136,-3657.853,48876381.6992,13384558.0692,7214842.894339837,6410129.149788024,Numpy
2.05,0,20000,10000,64,814990882,-6988.3588,-3656.053,48851525.08,13371577.6764,8361177.377596517,6137709.0115723135,Numpy
2.05,0,20000,10000,64,515120844,-6989.6608,-3653.0854,48869940.9088,13351094.926,7666531.534763835,6269919.988204578,Numpy
2.0999999999999996,0,20000,10000,64,3651084589,-6808.366,3555.1024,46371541.9888,12648769.9224,7283102.401411457,6891176.536961677,Numpy
2.0999999999999996,0,20000,10000,64,2819667452,-6807.9356,3560.0642,46365117.2688,12681626.0356,8188298.548210286,6306867.483555397,Numpy
2.0999999999999996,0,20000,10000,64,3073327084,-6806.4828,-3557.7078,46345728.9616,12665827.1436,8461691.73063797,6072984.6044426095,Numpy
2.0999999999999996,0,20000,10000,64,4219611014,-6810.2716,-3560.6012,46397266.2352,12685529.3944,8677795.974573158,5795825.605450789,Numpy
2.0999999999999996,0,20000,10000,64,1361196846,-6811.494,3561.516,46413270.4304,12692371.44,7840212.685871044,5656712.319448501,Numpy
2.0999999999999996,0,20000,10000,64,890524647,-6812.1944,3563.5946,46423484.7424,12706851.4932,7090898.743176093,5939860.488971103,Numpy
2.1499999999999995,0,20000,10000,64,210042857,-6592.8744,-3424.4092,43487318.7936,11741473.98,7253346.62757767,6013632.492008774,Numpy
2.1499999999999995,0,20000,10000,64,3230709160,-6586.0896,-3418.366,43399072.7392,11701200.7304,8079905.504832624,6285040.302670529,Numpy
2.1499999999999995,0,20000,10000,64,3687173910,-6595.284,3427.328,43519459.5136,11760005.5904,8470053.687139077,6298682.41559463,Numpy
2.1499999999999995,0,20000,10000,64,374814484,-6594.5604,-3423.9048,43510357.5568,11739463.9928,7849789.337556351,5758551.542311397,Numpy
2.1499999999999995,0,20000,10000,64,1855098533,-6591.5692,-3414.5542,43470261.016,11679094.9996,6821901.928178803,5966292.61547243,Numpy
2.1499999999999995,0,20000,10000,64,3049284651,-6594.1088,-3423.8412,43503392.8352,11737705.1736,7382476.010208005,6006793.106778309,Numpy
2.1999999999999993,0,20000,10000,64,271936857,-6332.7484,-3205.2462,40132235.7008,10314515.2804,7672300.9311913075,5977453.757884697,Numpy
2.1999999999999993,0,20000,10000,64,1746327709,-6334.672,3222.5934,40156335.1712,10422293.5812,7417238.096537427,6289903.41043869,Numpy
2.1999999999999993,0,20000,10000,64,1695486444,-6346.462,3244.0316,40303747.4032,10553358.3744,8231185.768353504,6071162.547780289,Numpy
2.1999999999999993,0,20000,10000,64,2847034985,-6339.2832,3220.5378,40214807.9392,10412296.8188,6536917.574092606,5379972.76548113,Numpy
2.1999999999999993,0,20000,10000,64,1369296837,-6334.5064,3215.5076,40155449.0688,10381485.4272,7289373.037439108,6034291.045135225,Numpy
2.1999999999999993,0,20000,10000,64,2221106574,-6338.4168,3223.7146,40203569.7888,10426950.6076,7507036.998001313,6150850.280612304,Numpy
2.249999999999999,0,20000,10000,64,3274176609,-5989.68,-2777.0338,35915075.1264,7893972.83,7373129.991331571,5816202.663773394,Numpy
2.249999999999999,0,20000,10000,64,3528201940,-6033.856,-2909.5834,36441129.9552,8559457.5812,7797731.471044165,5468413.681324015,Numpy
2.249999999999999,0,20000,10000,64,175882928,-6008.7992,-2832.3464,36142495.8752,8174034.5224,7154820.365372554,6135993.430793986,Numpy
2.249999999999999,0,20000,10000,64,2000869040,-5988.1408,-2804.492,35896089.4592,7998560.4376,7369073.634334689,6074703.146656544,Numpy
2.249999999999999,0,20000,10000,64,3002947849,-5988.3596,2720.4418,35901943.5024,7680507.218,7432912.557477878,6580326.552149217,Numpy
