temperature,field,age,sampleSize,length,seed,energy1,magnet1,energy2,magnet2,agingPerf,samplingPerf,name
2.0,0,20000,10000,32,1003482674,-1784.7304,930.7588,3188378.5568,867249.3904,4224780.177947719,2611866.7686042343,Numpy
2.0,0,20000,10000,32,3662475965,-1787.834,-933.2522,3199208.088,871722.6708,3611311.989966614,2313949.025173533,Numpy
2.0,0,20000,10000,32,1916500538,-1788.1236,933.7762,3200363.5824,872675.6356,3574529.7593311956,3072413.874110907,Numpy
2.0,0,20000,10000,32,2034893191,-1787.964,933.2686,3199859.3312,871791.0284,3486441.330173135,3016557.476989707,Numpy
2.0,0,20000,10000,32,1739949557,-1785.9596,-931.7594,3192726.5168,869198.7972,3556715.507629565,2472095.211903629,Numpy
2.0,0,20000,10000,32,3790117601,-1785.832,931.8542,3192297.8528,869233.182,3605830.6734357732,2376040.0487780673,Numpy
2.05,0,20000,10000,32,3015842267,-1747.4384,914.4772,3057170.9792,837480.9512,4006150.2999645364,2807343.5804224107,Numpy
2.05,0,20000,10000,32,1305927313,-1747.2544,914.2648,3056403.6992,837008.8624,3556447.794550851,3020742.7764136074,Numpy
2.05,0,20000,10000,32,1126346125,-1748.3756,914.8116,3060310.0432,837985.5256,4309032.40868519,2516793.820512149,Numpy
2.05,0,20000,10000,32,87336920,-1747.996,913.8786,3059100.4,836501.0812,3306341.955497145,2866226.291723597,Numpy
2.05,0,20000,10000,32,3628285398,-1749.4176,-915.4386,3063893.7632,839106.3076,3896796.877530499,3591968.72830794,Numpy
2.05,0,20000,10000,32,3326890453,-1748.9364,-914.6292,3062311.3328,837827.2376,2783481.287345595,3010919.447862571,Numpy
2.0999999999999996,0,20000,10000,32,1121247557,-1700.8712,-890.1336,2897109.6544,794092.436,3350087.2480122405,2565872.970099735,Numpy
2.0999999999999996,0,20000,10000,32,3346746060,-1702.12,889.1914,2901646.7328,792844.7548,4173998.962469098,2938724.289729905,Numpy
2.0999999999999996,0,20000,10000,32,1082421345,-1701.5724,889.1816,2899726.6704,792628.064,3557288.767081535,2925237.2429738943,Numpy
2.0999999999999996,0,20000,10000,32,2084589522,-1699.7444,-888.3206,2893569.3424,791088.438,3255378.214539926,2686432.1794868107,Numpy
2.0999999999999996,0,20000,10000,32,2981865965,-1700.226,-887.7856,2895100.68,790167.832,4142361.457208019,2982928.76385449,Numpy
2.0999999999999996,0,20000,10000,32,2594570816,-1704.3816,-891.3592,2909214.2592,796366.0016,4029994.7389167496,2900416.3638482867,Numpy
2.1499999999999995,0,20000,10000,32,2123333110,-1647.9972,856.9048,2721364.744,737753.6824,3104402.0872438317,2764274.575456968,Numpy
2.1499999999999995,0,20000,10000,32,990963057,-1646.4424,-853.5128,2716350.7392,732737.0832,4102156.8970915247,3122453.7511642044,Numpy
2.1499999999999995,0,20000,10000,32,2126586271,-1649.122,-857.0744,2725058.0336,738214.8112,4269386.8378225025,2929093.103587024,Numpy
2.1499999999999995,0,20000,10000,32,4186550652,-1648.0408,854.9924,2721444.4992,734940.9512,4050435.230359766,2877652.021751865,Numpy
2.1499999999999995,0,20000,10000,32,445219202,-1650.268,-858.4198,2728532.0992,740131.526,3612869.46371907,2968738.7671781206,Numpy
2.1499999999999995,0,20000,10000,32,2957489735,-1645.476,-852.2486,2713033.2128,730703.7988,3390297.5780382194,2625172.5069304775,Numpy
2.1999999999999993,0,20000,10000,32,980800448,-1588.8944,-809.6622,2531429.744,665559.7996,3110801.5064650844,2663517.1990723573,Numpy
2.1999999999999993,0,20000,10000,32,3175093463,-1583.2812,806.0976,2513291.144,657558.1088,3695298.027409942,2568410.413940015,Numpy
2.1999999999999993,0,20000,10000,32,3400322109,-1577.4152,-786.734,2496133.3536,637776.6544,3752381.5537983347,2688901.4924236885,Numpy
2.1999999999999993,0,20000,10000,32,2648825187,-1589.7172,813.403,2533619.816,668205.5932,3951331.4579622513,2993091.5826097475,Numpy
2.1999999999999993,0,20000,10000,32,3410732439,-1584.7276,806.172,2518014.1072,658016.6096,4201518.384546434,3016242.2518150965,Numpy
2.1999999999999993,0,20000,10000,32,971414729,-1580.6388,-396.3966,2505623.6688,645528.8636,3614861.4744235873,2886044.906394335,Numpy
2.249999999999999,0,20000,10000,32,1232460790,-1498.6848,-189.8748,2255227.9232,521573.3136,4048726.5795409265,2892381.3126366106,Numpy
2.249999999999999,0,20000,10000,32,2863097439,-1509.402,499.5242,2286474.0912,556989.634,3921188.975632478,2531668.672958142,Numpy
2.249999999999999,0,20000,10000,32,2132501029,-1508.0748,-139.828,2282824.7472,552094.3584,3068684.0275244834,2619857.4359714473,Numpy
2.249999999999999,0,20000,10000,32,594833322,-1495.6012,383.7956,2246088.6416,516984.9992,3421730.132343491,2895372.7653973154,Numpy
2.249999999999999,0,20000,10000,32,1427139111,-1502.5232,315.1434,2266073.8112,537866.9148,4157328.943728406,2226346.172666668,Numpy
2.249999999999999,0,20000,10000,32,58664894,-1510.0076,77.4722,2288293.4224,558990.2572,3540902.0968153486,2842564.975441243,Numpy
2.299999999999999,0,20000,10000,32,4148715421,-1402.6096,-187.611,1977550.4192,365547.826,3445498.0202474887,2666408.7955531785,Numpy
2.299999999999999,0,20000,10000,32,2566771159,-1411.6364,0.824,2002638.2384,386879.4856,3338077.1145985755,2840523.713229653,Numpy
2.299999999999999,0,20000,10000,32,1516354181,-1412.3628,248.683,2004675.624,391046.9476,3545599.226516892,2475969.393211088,Numpy
2.299999999999999,0,20000,10000,32,2775632003,-1410.876,-53.4738,2000333.9936,396502.2668,3002017.340259484,2819325.7263691933,Numpy
2.299999999999999,0,20000,10000,32,3721064450,-1396.9888,108.9606,1962214.1248,355515.4164,3452082.9126703176,2182408.291405707,Numpy
2.299999999999999,0,20000,10000,32,1789315019,-1413.38,-1.2992,2007391.6512,403420.1472,3539420.0416262043,2408990.8012869214,Numpy
2.3499999999999988,0,20000,10000,32,3389900731,-1307.6764,54.1622,1718610.6864,206466.2788,3606838.1267275373,2581688.7065617046,Numpy
