temperature,field,age,sampleSize,length,seed,energy1,magnet1,energy2,magnet2,agingPerf,samplingPerf,name
2.0,0,20000,10000,32,3396082596,-1788.4888,-933.4604,3201545.0048,872163.2344,12808234.358775243,6787100.233196742,C
2.0,0,20000,10000,32,3529184903,-1783.9888,930.2576,3185646.7296,866267.8704,12894349.577935753,6671354.455256073,C
2.0,0,20000,10000,32,905302029,-1787.2324,932.926,3197121.048,871091.372,12762452.537132483,6745096.6872607,C
2.0,0,20000,10000,32,3728615468,-1788.374,934.2556,3201157.6592,873489.8776,12676497.730018942,6671800.076240848,C
2.0,0,20000,10000,32,2338326501,-1787.6048,933.2766,3198463.1936,871784.7396,12558890.6686878,6062889.506208828,C
2.0,0,20000,10000,32,1135697050,-1788.2336,-933.873,3200762.7296,872864.1212,12489901.266505988,6579402.187441932,C
2.05,0,20000,10000,32,1282774663,-1750.4628,-916.6982,3067623.0512,841326.2484,12884246.079874534,6695652.743812086,C
2.05,0,20000,10000,32,2799755611,-1746.8644,913.4308,3055373.768,835694.5096,12770037.950641569,6428928.656909489,C
2.05,0,20000,10000,32,4132798803,-1748.5444,915.0194,3060945.6496,838312.5068,12556511.444199841,6477632.911632952,C
2.05,0,20000,10000,32,1826052164,-1748.1764,-912.3482,3060034.5488,834226.23,12100704.82141393,6765179.076205007,C
2.05,0,20000,10000,32,1104284738,-1746.316,911.7806,3053430.3552,832880.0236,12823603.779573262,6768150.238636237,C
2.05,0,20000,10000,32,4260671022,-1747.692,-914.2776,3058222.8832,837247.008,12736641.018227326,6810521.131725362,C
2.0999999999999996,0,20000,10000,32,1670422174,-1703.1788,891.6818,2904949.832,796798.2524,12291493.180244172,6690349.118938957,C
2.0999999999999996,0,20000,10000,32,832188457,-1701.1672,889.1028,2898215.1872,792416.6104,12530410.314983947,6418710.70060275,C
2.0999999999999996,0,20000,10000,32,2857701185,-1702.7324,891.2304,2903420.808,796029.8792,12817476.832868379,6697237.638980434,C
2.0999999999999996,0,20000,10000,32,425903835,-1703.5208,891.5068,2906516.2048,796877.52,12807611.793112107,6706392.069439715,C
2.0999999999999996,0,20000,10000,32,1358125704,-1697.0752,881.8002,2885178.8896,781350.5068,12774231.0597904,5967663.349528356,C
2.0999999999999996,0,20000,10000,32,539845619,-1702.1736,-889.3332,2901779.2192,792835.5728,12837079.914195647,6671401.087221428,C
2.1499999999999995,0,20000,10000,32,1588738891,-1654.6736,862.0318,2743086.2496,746340.0036,12368580.444765445,6508249.016140732,C
2.1499999999999995,0,20000,10000,32,1531214469,-1649.7888,857.1914,2727035.9776,738038.8612,12479144.984653005,6336083.3117949115,C
2.1499999999999995,0,20000,10000,32,1088459335,-1643.8196,849.3562,2707813.7232,727913.338,12670039.556194192,6603670.647913432,C
