temperature,field,age,sampleSize,length,seed,energy1,magnet1,energy2,magnet2,agingPerf,samplingPerf,name
2.0,0,20000,10000,16,3151588233,-447.0832,233.2406,200621.6992,54596.1796,12915314.871459313,3200194.7521473137,C
2.0,0,20000,10000,16,1615288778,-446.0468,-232.2606,199745.352,54230.5012,12974979.384881603,3148116.1412290107,C
2.0,0,20000,10000,16,2494214546,-446.5128,-232.992,200094.6272,54465.7392,12831354.081148552,3210215.076331199,C
2.0,0,20000,10000,16,544197987,-445.562,232.4356,199281.8064,54253.964,12779035.248388253,3191772.1180716464,C
2.0,0,20000,10000,16,3057021487,-447.8036,234.0938,201241.9248,54954.6644,12919464.038194979,3193495.0768496837,C
2.0,0,20000,10000,16,1602419102,-446.0392,232.4594,199745.184,54295.7636,12925373.818500489,3159342.792847929,C
2.05,0,20000,10000,16,3700754756,-436.2508,227.6586,191234.8112,52226.9244,12843463.736600233,3180985.056736763,C
2.05,0,20000,10000,16,3577186042,-437.6796,228.6574,192445.128,52606.174,12902402.707031818,3158034.465557971,C
2.05,0,20000,10000,16,123476398,-435.5388,227.6344,190608.4592,52134.0864,12962557.980348673,3079482.1440299465,C
2.05,0,20000,10000,16,3658863316,-437.1228,228.1468,192020.664,52471.1096,12590131.653620122,3184576.7261204603,C
2.05,0,20000,10000,16,2956965495,-438.0964,229.4572,192788.3216,52894.8688,12926898.79681108,3143892.629869008,C
2.05,0,20000,10000,16,223416853,-437.4192,-229.08,192203.1552,52712.4424,12906078.181079516,3006830.3496294743,C
2.0999999999999996,0,20000,10000,16,326811032,-424.704,221.864,181488.6816,49696.1344,12847505.369370835,3189620.79538683,C
2.0999999999999996,0,20000,10000,16,3584974196,-425.3496,222.252,181991.2704,49878.6304,12843463.736600233,3191405.9323895318,C
2.0999999999999996,0,20000,10000,16,3809106788,-423.6852,-135.7968,180657.5152,49312.3672,12855734.796892809,3167245.4739385704,C
2.0999999999999996,0,20000,10000,16,751332756,-426.1532,-223.0842,182682.7088,50216.5884,12455953.718601767,3182522.8120822674,C
2.0999999999999996,0,20000,10000,16,3105386739,-424.2804,221.5986,181155.528,49602.682,12737286.922398934,3053080.4259303543,C
2.0999999999999996,0,20000,10000,16,3177149144,-425.7824,222.9646,182349.6256,50124.7716,12831906.115741985,3100009.2214247705,C
2.1499999999999995,0,20000,10000,16,381496284,-413.836,-215.9806,172496.9824,47373.9772,12813102.38746162,3164716.608706596,C
2.1499999999999995,0,20000,10000,16,605580078,-408.3208,-209.2808,168161.7216,44973.1184,12897722.223890547,3162824.2387145595,C
2.1499999999999995,0,20000,10000,16,4255634191,-414.5504,-215.8324,173129.248,47425.616,12946163.131940342,3132512.1027477626,C
2.1499999999999995,0,20000,10000,16,316300537,-411.6108,213.442,170769.848,46413.3336,12279713.404459957,3119906.8103253646,C
2.1499999999999995,0,20000,10000,16,2923564638,-412.8448,213.1086,171688.7776,46765.7468,12585217.651202505,3072502.230531991,C
