temperature,field,age,sampleSize,length,seed,energy1,magnet1,energy2,magnet2,agingPerf,samplingPerf,name
2.0,0,20000,10000,16,874540022,-447.1988,233.6264,200709.912,54761.9272,1245899.8981574234,828390.4623005599,Numpy
2.0,0,20000,10000,16,3608639714,-446.6736,232.9976,200286.8608,54506.6704,1232636.0002479642,881716.4199388415,Numpy
2.0,0,20000,10000,16,665441778,-446.8228,-233.1944,200410.4368,54588.5552,1104607.8820480693,813755.6128723439,Numpy
2.0,0,20000,10000,16,2434966395,-446.8092,233.1362,200419.8928,54565.8172,1215498.7590215034,997937.4012685032,Numpy
2.0,0,20000,10000,16,2429304336,-447.4368,233.7484,200900.9248,54804.8344,1414401.5748155962,911507.5996331022,Numpy
2.0,0,20000,10000,16,2320637992,-447.718,-233.7956,201163.2848,54840.8272,1452751.066723149,923324.3472444868,Numpy
2.05,0,20000,10000,16,3767968516,-436.2912,228.1336,191266.2912,52346.4304,1431548.4946328022,936010.0102183869,Numpy
2.05,0,20000,10000,16,2260169986,-437.1776,-228.8704,191966.7104,52638.932,1236037.5035340295,819292.1353612917,Numpy
2.05,0,20000,10000,16,3283830895,-437.0764,228.8394,191908.2192,52627.9596,1306060.781217006,968661.1697113607,Numpy
2.05,0,20000,10000,16,3907588337,-436.9388,228.7336,191801.2336,52580.8888,1227410.6975472404,854419.0363862339,Numpy
2.05,0,20000,10000,16,2815201415,-436.9288,228.9224,191767.3824,52643.8512,1448074.6145428661,894487.510776626,Numpy
2.05,0,20000,10000,16,1127486239,-436.8788,228.676,191734.4848,52568.108,1299908.1661609446,939623.6961117878,Numpy
2.0999999999999996,0,20000,10000,16,1128702156,-424.0256,-221.0358,180908.4864,49437.302,1235548.5163754146,963231.5235088143,Numpy
2.0999999999999996,0,20000,10000,16,1528076567,-425.9004,152.6042,182464.4784,50010.486,1149582.9126193635,847211.3251890489,Numpy
2.0999999999999996,0,20000,10000,16,2450900167,-426.6588,-223.0246,183127.9856,50250.4324,1277311.1108652628,848874.1996409205,Numpy
2.0999999999999996,0,20000,10000,16,1614481560,-426.0944,223.252,182634.1632,50269.9928,1487348.024772931,957042.8003495027,Numpy
2.0999999999999996,0,20000,10000,16,1659032499,-426.624,223.3712,183074.0256,50276.0248,1189280.0212837057,839399.6552317999,Numpy
2.0999999999999996,0,20000,10000,16,1098711178,-425.774,222.754,182353.2816,50068.2896,1142138.5634441397,868416.82383884,Numpy
2.1499999999999995,0,20000,10000,16,3217888869,-412.4368,81.329,171367.152,46912.2748,1315260.796612524,897291.9618490698,Numpy
2.1499999999999995,0,20000,10000,16,432609142,-410.214,147.156,169679.72,46022.1888,1580223.3036256449,990939.6043206864,Numpy
2.1499999999999995,0,20000,10000,16,3182792042,-412.3688,-29.3354,171314.2752,46756.034,1447108.3744512908,906743.8220402369,Numpy
2.1499999999999995,0,20000,10000,16,2979138468,-411.7072,149.5754,170782.9344,46526.8388,1185316.1028916303,900511.2796029351,Numpy
2.1499999999999995,0,20000,10000,16,2849977311,-411.7152,-214.3206,170837.5936,46707.2884,1214545.4093001122,899960.9034729159,Numpy
2.1499999999999995,0,20000,10000,16,2288184816,-412.3172,15.2138,171311.8992,46828.666,1254256.9999462666,928052.6804310208,Numpy
2.1999999999999993,0,20000,10000,16,1444346994,-397.8872,28.3122,159871.7408,43039.2244,1105196.9447646409,916239.830620418,Numpy
2.1999999999999993,0,20000,10000,16,2108830594,-396.2896,56.313,158613.3568,42404.386,1140975.7603366284,877638.5747711257,Numpy
