temperature,field,age,sampleSize,length,seed,energy1,magnet1,energy2,magnet2,agingPerf,samplingPerf,name
2.0,0,20000,10000,64,2981215927,-7143.4228,3719.4476,51040927.0672,13844044.9232,12547713.763581013,9676703.920570666,C
2.0,0,20000,10000,64,52492344,-7156.2632,3737.431,51223606.9568,13971292.7244,12874397.66694354,9642574.966539785,C
2.0,0,20000,10000,64,2660868950,-7146.2464,3730.4886,51080795.9808,13919825.442,12817243.504711678,9487515.722584475,C
2.0,0,20000,10000,64,1652923206,-7150.7056,3733.4022,51144765.7568,13941551.0788,12752467.512878753,9521601.38814699,C
2.0,0,20000,10000,64,2891674074,-7155.8944,3736.986,51218586.3648,13968046.7312,12892137.600228129,9579122.69734091,C
2.0,0,20000,10000,64,1592041875,-7153.8924,3735.6884,51189621.9888,13958207.4464,12773879.629284022,9580032.374956623,C
2.05,0,20000,10000,64,2713419249,-6992.1548,-3658.0158,48904957.144,13386062.7068,12807996.592659293,9512245.744261935,C
2.05,0,20000,10000,64,3058483614,-6992.5856,3656.252,48909853.2768,13372699.3136,12897480.155521672,9706765.415017385,C
2.05,0,20000,10000,64,2048320894,-6988.4376,-3654.7568,48852766.2944,13362142.0328,12844202.14356264,9700558.85017576,C
2.05,0,20000,10000,64,3941513138,-6995.0732,-3660.212,48944742.1648,13401435.1088,12826583.261883195,9519619.172437357,C
2.05,0,20000,10000,64,1598277835,-6994.0268,3659.3916,48930293.9344,13395443.06,12579092.513340127,9417304.084871715,C
2.05,0,20000,10000,64,830575509,-6986.9992,3656.578,48832180.3008,13374980.6336,12593022.081497265,9417425.39771795,C
2.0999999999999996,0,20000,10000,64,841250253,-6803.4048,-3552.7896,46304827.424,12632943.804,12530318.009201758,9457894.56084894,C
2.0999999999999996,0,20000,10000,64,1551391990,-6804.8352,3545.441,46324660.3168,12583593.0364,12767352.23758098,9516488.457707806,C
2.0999999999999996,0,20000,10000,64,4266582067,-6798.0968,3550.2638,46232359.5872,12615168.394,12746655.1713418,9508204.671253812,C
2.0999999999999996,0,20000,10000,64,3947678326,-6806.6644,-3558.932,46348336.1488,12673947.38,12597873.82055358,9403049.163872093,C
2.0999999999999996,0,20000,10000,64,1559984150,-6812.4812,3562.1608,46427212.328,12696389.3712,12638741.542535575,9475631.850477582,C
2.0999999999999996,0,20000,10000,64,3769370696,-6797.2444,-3551.8932,46220643.3424,12624006.4496,12483645.380096834,9560960.03454883,C
