temperature,field,age,sampleSize,length,seed,energy1,magnet1,energy2,magnet2,agingPerf,samplingPerf,name
2.0,0,20000,10000,64,146847498,-7149.7592,3733.6136,51130575.6288,13942782.6784,8190911.0822631195,5989119.584699154,Numpy
2.0,0,20000,10000,64,2134148208,-7149.3816,3732.864,51125875.3312,13937563.4656,7838269.260469177,5237838.133227592,Numpy
2.0,0,20000,10000,64,3224410650,-7148.3936,3731.8896,51111940.5312,13930267.6504,7673738.210526903,6408086.538622574,Numpy
2.0,0,20000,10000,64,4232370877,-7149.472,3733.2186,51126338.4768,13939790.086,8545650.603291215,6825507.466836244,Numpy
2.0,0,20000,10000,64,2075543030,-7149.6188,3733.8696,51128833.992,13944817.664,7178414.878602386,5682535.3006213065,Numpy
2.0,0,20000,10000,64,2509043830,-7153.0848,3736.0202,51178616.3104,13960879.5772,8048363.812800379,5752547.106620891,Numpy
2.05,0,20000,10000,64,1025940447,-6987.1268,-3653.8026,48834468.5968,13355559.5084,6765878.455778484,6004636.951572899,Numpy
2.05,0,20000,10000,64,4225428136,-6993.1036,-3659.6702,48917649.7232,13397963.8868,7297743.881476941,6107091.828716454,Numpy
2.05,0,20000,10000,64,1162062298,-6995.4232,-3658.4714,48950379.0656,13389400.9516,7958355.150185914,6142932.680561313,Numpy
2.05,0,20000,10000,64,3278852273,-6993.7872,-3659.0234,48928005.568,13393290.8724,8393956.278099263,5948864.303294387,Numpy
2.05,0,20000,10000,64,899699474,-6993.168,-3657.7764,48918991.1424,13384163.3912,7699518.052213258,6707795.83547346,Numpy
2.05,0,20000,10000,64,3760371257,-6995.956,3659.9562,48957680.1184,13400022.1404,8314804.367328591,6475779.921469074,Numpy
2.0999999999999996,0,20000,10000,64,3477955364,-6806.5488,-3556.7014,46347137.4944,12658606.814,8316412.76597475,6631592.500283428,Numpy
2.0999999999999996,0,20000,10000,64,2214718905,-6813.7376,3564.7908,46443446.4352,12714742.64,7703035.2315212395,6836057.823143869,Numpy
2.0999999999999996,0,20000,10000,64,4200934177,-6805.0136,-3556.644,46325855.4592,12658006.416,7366177.840010116,5934255.746608804,Numpy
2.0999999999999996,0,20000,10000,64,708936544,-6809.6344,-3561.3534,46388564.7168,12690761.41,8855122.943597231,5873808.163110125,Numpy
2.0999999999999996,0,20000,10000,64,2639890689,-6808.1976,-3560.0912,46368884.4384,12682037.7584,8105004.474534359,6648116.494152921,Numpy
2.0999999999999996,0,20000,10000,64,1852023561,-6806.1364,3557.9672,46340439.6784,12666558.8048,8343979.52474798,6030630.142112285,Numpy
2.1499999999999995,0,20000,10000,64,4057903010,-6593.242,-3425.5528,43491874.9552,11750221.0088,7375580.958715193,6695167.92411815,Numpy
2.1499999999999995,0,20000,10000,64,1499804802,-6594.2376,3421.9364,43506503.5392,11728597.692,8005819.960413296,5892821.043197794,Numpy
2.1499999999999995,0,20000,10000,64,1952658952,-6595.0956,3426.6774,43516209.5856,11756772.21,7300859.7503511915,5901399.0936027765,Numpy
2.1499999999999995,0,20000,10000,64,3931924798,-6588.5376,-3419.7132,43430334.2336,11711847.6848,6838178.015289295,6285971.428542158,Numpy
2.1499999999999995,0,20000,10000,64,4126953169,-6598.1272,-3428.7762,43555937.0624,11770375.8044,6880760.551714636,5941294.919583546,Numpy
2.1499999999999995,0,20000,10000,64,1856086210,-6588.1228,3420.2,43425018.2192,11712268.8704,7297303.712397734,5920182.439495567,Numpy
2.1999999999999993,0,20000,10000,64,2694833354,-6331.762,-3212.1848,40120057.2624,10363584.3872,8001656.785927037,6167763.505611146,Numpy
2.1999999999999993,0,20000,10000,64,3790721785,-6340.2476,3231.3554,40226162.1424,10473286.2196,7447906.174742735,5682185.3414642345,Numpy
2.1999999999999993,0,20000,10000,64,1463669445,-6338.214,-3221.9286,40200618.392,10415555.1708,8276951.599602935,6131989.685900535,Numpy
2.1999999999999993,0,20000,10000,64,4001589320,-6348.8972,3243.7128,40334841.64,10552489.6296,6776788.818229086,6133470.249997225,Numpy
2.1999999999999993,0,20000,10000,64,3356062962,-6314.7076,3168.4132,39904261.0672,10100390.6912,8745385.569576332,5736563.9530075,Numpy
2.1999999999999993,0,20000,10000,64,2495534316,-6331.1392,-3201.5726,40114164.4416,10305477.566,7877364.7217375375,6385395.598525936,Numpy
2.249999999999999,0,20000,10000,64,939014574,-6005.6776,-2829.012,36104731.9808,8128804.8976,6733472.729560942,5526539.488808576,Numpy
2.249999999999999,0,20000,10000,64,1993306077,-6009.776,2825.632,36157116.5472,8181566.7632,8329165.49513654,6141950.78136362,Numpy
2.249999999999999,0,20000,10000,64,1522545232,-6024.9244,-910.0886,36339228.4752,8362447.854,7230751.443257193,5409693.9758788785,Numpy
2.249999999999999,0,20000,10000,64,207712047,-6019.7008,2848.5024,36271310.5248,8234895.5976,7765785.552482216,5332910.955291799,Numpy
2.249999999999999,0,20000,10000,64,3130854842,-6004.8984,-2317.6426,36101726.0256,7969793.67,7301735.724201056,5459916.513490689,Numpy
2.249999999999999,0,20000,10000,64,2979332139,-5999.0408,-2839.8794,36025649.552,8198663.2012,8272738.760618729,6138276.771790638,Numpy
2.299999999999999,0,20000,10000,64,2298224307,-5576.8216,650.1526,31146177.9232,4390881.5236,7532564.420138951,5773381.679556058,Numpy
2.299999999999999,0,20000,10000,64,3676808630,-5539.3148,483.2968,30725118.4624,3509267.5416,7331367.526386296,5710327.120142109,Numpy
2.299999999999999,0,20000,10000,64,3183857520,-5591.3364,1443.4798,31306095.2816,4320580.7844,7534480.78940558,5679463.447283368,Numpy
2.299999999999999,0,20000,10000,64,1138569415,-5561.2492,-1258.1522,30974020.4208,3835170.1444,6878613.049645106,5893999.483396275,Numpy
2.299999999999999,0,20000,10000,64,789475333,-5525.5728,-542.425,30577878.5824,3308280.39,6488261.231320472,5684796.601855521,Numpy
2.299999999999999,0,20000,10000,64,3001693623,-5572.8476,441.7678,31103824.824,4047004.9756,7547357.694761092,5594573.959202675,Numpy
2.3499999999999988,0,20000,10000,64,45774427,-5205.0508,-143.514,27127360.5968,1519668.8848,7209374.063781373,5631774.590931069,Numpy
2.3499999999999988,0,20000,10000,64,970383334,-5192.0656,72.6522,26990521.5584,1609459.9684,7077436.8047642475,4408298.817604683,Numpy
2.3499999999999988,0,20000,10000,64,1601016337,-5196.3292,-92.5672,27034789.544,1470134.0936,6763471.599088586,4982636.823944496,Numpy
2.3499999999999988,0,20000,10000,64,1802146015,-5175.9204,-337.3134,26820838.584,1116877.6356,7035210.7131268205,5762832.6678351415,Numpy
2.3499999999999988,0,20000,10000,64,3135023497,-5190.4408,-424.401,26972552.6912,1278114.3004,7630862.937686956,4923567.533003343,Numpy
2.3499999999999988,0,20000,10000,64,3000243072,-5185.8908,-438.2148,26926865.944,1371237.2944,7855515.029182455,5528572.101512179,Numpy
2.3999999999999986,0,20000,10000,64,3897191317,-4929.368,-128.1896,24325971.28,642946.8672,6917547.315397422,6019454.26189016,Numpy
2.3999999999999986,0,20000,10000,64,3597183804,-4931.1564,57.025,24342518.7408,601266.3236,7250183.971231996,5387031.7617797535,Numpy
2.3999999999999986,0,20000,10000,64,111804558,-4933.708,-33.2646,24368310.0256,643351.7332,6696492.603047839,5710487.128204736,Numpy
2.3999999999999986,0,20000,10000,64,405044080,-4928.438,-109.1546,24315459.7712,527231.8932,6733828.237155791,5288756.345940248,Numpy
2.3999999999999986,0,20000,10000,64,3926918437,-4948.2928,-69.8674,24512758.736,833436.2636,6805213.571648076,5579386.220623277,Numpy
2.3999999999999986,0,20000,10000,64,125238147,-4935.7992,104.3518,24389891.6192,650773.8604,6717907.137795491,5387679.9830453,Numpy
2.4499999999999984,0,20000,10000,64,3413351742,-4728.8292,13.2384,22386038.4112,457892.0048,6860752.024017128,6323658.179452798,Numpy
2.4499999999999984,0,20000,10000,64,3048953640,-4721.9204,-40.4092,22320231.72,378612.3064,7032911.897411386,5823953.1606864985,Numpy
2.4499999999999984,0,20000,10000,64,2112202068,-4713.9216,20.7322,22245823.4336,399436.762,6564270.595660892,5144029.794159991,Numpy
2.4499999999999984,0,20000,10000,64,1300278725,-4714.574,28.3274,22250781.8448,368770.8068,7058346.1733488785,5577955.124911918,Numpy
2.4499999999999984,0,20000,10000,64,3509530982,-4719.776,24.6858,22300290.5344,420200.2036,6505192.96090353,5612235.414487812,Numpy
2.4499999999999984,0,20000,10000,64,3348932181,-4717.8728,4.9716,22282425.1936,396723.9576,7169083.232521679,5213195.427586176,Numpy
2.4999999999999982,0,20000,10000,64,2586362483,-4540.1252,28.941,20634953.6592,288188.7564,7221234.147736142,5526498.243795445,Numpy
2.4999999999999982,0,20000,10000,64,1889485530,-4530.8208,-15.454,20550633.5744,236782.2216,6131294.85760673,5352914.342560835,Numpy
2.4999999999999982,0,20000,10000,64,4236088045,-4532.006,-19.8946,20561025.5152,261532.7948,6091205.680025182,4991314.286976028,Numpy
2.4999999999999982,0,20000,10000,64,2336743453,-4535.5472,-39.6334,20593723.2256,248795.5716,7737556.124281771,5540436.150453721,Numpy
2.4999999999999982,0,20000,10000,64,4177679392,-4530.9156,50.9256,20551712.6384,291224.2952,7819891.855261166,4818276.311067034,Numpy
2.4999999999999982,0,20000,10000,64,2643824858,-4532.9112,-52.2976,20568831.3088,259961.6288,6104675.0028213905,5047270.096198234,Numpy
2.549999999999998,0,20000,10000,64,4277147432,-4367.8204,-15.3746,19098383.9472,204352.0236,7370030.868566897,5961062.923210932,Numpy
2.549999999999998,0,20000,10000,64,1268494062,-4364.9976,34.4008,19074041.7568,202793.9208,6963609.949915131,5543157.303838091,Numpy
2.549999999999998,0,20000,10000,64,2628801770,-4364.3304,-26.125,19067443.488,195742.8196,7152936.775051832,5152008.86512136,Numpy
2.549999999999998,0,20000,10000,64,3714165432,-4363.8308,0.25,19063132.0816,183515.3496,7111348.960731354,5360621.282639817,Numpy
2.549999999999998,0,20000,10000,64,762349070,-4360.702,-34.1984,19035718.8784,185097.4784,6267927.095353336,5253358.500720431,Numpy
2.549999999999998,0,20000,10000,64,2382825921,-4361.898,12.2468,19046919.1536,184981.3616,7223224.645258346,5295427.845316231,Numpy
2.599999999999998,0,20000,10000,64,628764826,-4208.774,-7.6934,17733120.04,140894.7132,6282004.619758481,4984767.960476234,Numpy
2.599999999999998,0,20000,10000,64,2156391872,-4208.5648,-24.438,17730750.8416,145915.2048,6341813.888493599,5223514.832599517,Numpy
2.599999999999998,0,20000,10000,64,46118070,-4204.32,2.6588,17695832.128,138661.4208,6975494.424007967,5738988.8606313355,Numpy
2.599999999999998,0,20000,10000,64,3200149434,-4212.8436,-14.5026,17767897.2048,144347.0428,6669984.025693689,5067482.294869601,Numpy
2.599999999999998,0,20000,10000,64,3925916061,-4218.1456,-7.5846,17812562.912,161824.3948,6122722.599458381,5204313.792218159,Numpy
2.599999999999998,0,20000,10000,64,130834024,-4214.3056,17.2522,17779868.4512,132812.8628,6825340.426973983,5306290.724740126,Numpy
2.6499999999999977,0,20000,10000,64,1968739050,-4068.3092,13.6998,16570344.04,118769.5436,6395281.982153454,4886330.566477356,Numpy
2.6499999999999977,0,20000,10000,64,546243653,-4078.1384,8.6824,16650881.6288,118237.8128,7504361.20451593,5408611.829851206,Numpy
2.6499999999999977,0,20000,10000,64,2314898981,-4071.8696,17.38,16598839.0272,117671.28,7168190.941365463,5578284.75529213,Numpy
2.6499999999999977,0,20000,10000,64,1867722259,-4068.9616,9.7916,16574248.8288,116356.1848,7264556.257820134,5369562.5448469715,Numpy
2.6499999999999977,0,20000,10000,64,3433869347,-4072.4212,-1.7628,16602897.1504,118920.4112,6495870.056200669,5709810.334476456,Numpy
2.6499999999999977,0,20000,10000,64,2223798142,-4074.3432,-0.7326,16618663.68,126477.5116,7368610.912764247,4972465.03553328,Numpy
2.6999999999999975,0,20000,10000,64,3334573178,-3950.6164,-9.9586,15625094.4592,98914.4348,6341602.50045606,5132583.800300936,Numpy
2.6999999999999975,0,20000,10000,64,4106244778,-3945.0988,-6.2892,15581701.3968,93287.42,5727791.9127363255,5524762.955635623,Numpy
2.6999999999999975,0,20000,10000,64,1445949569,-3946.1188,12.6708,15589537.528,99787.2112,6090079.4063070305,5418793.1624907525,Numpy
2.6999999999999975,0,20000,10000,64,3069672979,-3943.758,7.9976,15570488.8784,95655.364,6220475.980108084,5131678.0341568645,Numpy
2.6999999999999975,0,20000,10000,64,2817285741,-3946.2856,-17.7274,15591242.512,96158.6188,6608873.5320101,5391811.346679476,Numpy
2.6999999999999975,0,20000,10000,64,2377182197,-3942.5284,2.5458,15561206.0848,99683.9532,7310708.624552892,5435428.667175285,Numpy
2.7499999999999973,0,20000,10000,64,1751202461,-3829.9208,-22.0596,14685868.3072,86373.2064,6265143.468137054,4949382.43711233,Numpy
2.7499999999999973,0,20000,10000,64,3158717995,-3831.9624,-15.111,14701359.1136,84519.4988,6912493.874168076,5467201.95924625,Numpy
2.7499999999999973,0,20000,10000,64,367968358,-3828.3416,12.1052,14673182.9056,79912.5696,6841529.140397131,6508007.157650174,Numpy
2.7499999999999973,0,20000,10000,64,1108498234,-3827.1172,-9.124,14663943.5088,85238.7368,6262748.347476693,4969711.628695958,Numpy
2.7499999999999973,0,20000,10000,64,2915676428,-3829.1292,-20.775,14679308.92,83702.006,6617950.979716519,5274562.303631969,Numpy
2.7499999999999973,0,20000,10000,64,3733897801,-3831.4528,0.6964,14696818.176,84109.9696,7676419.89782509,5217590.893600637,Numpy
2.799999999999997,0,20000,10000,64,3730696893,-3719.8824,-11.8676,13853738.7296,74077.9648,6085481.469390716,5159673.494095928,Numpy
2.799999999999997,0,20000,10000,64,4282834501,-3719.9244,-0.622,13854066.264,75738.6232,6965441.45078195,4989128.86794381,Numpy
2.799999999999997,0,20000,10000,64,3795679568,-3720.2396,-3.2216,13856667.0896,74619.0592,6026159.548734726,6237340.221035884,Numpy
2.799999999999997,0,20000,10000,64,1542089544,-3720.1792,-5.9858,13855951.4304,73279.0668,6771219.553223807,5069890.412805543,Numpy
2.799999999999997,0,20000,10000,64,3407670050,-3720.4536,-14.139,13858186.0128,70596.9732,6893133.028650254,5819441.208799956,Numpy
2.799999999999997,0,20000,10000,64,1491204096,-3722.0888,-1.1484,13870343.9904,74980.5248,6867115.147328522,5781874.65554169,Numpy
2.849999999999997,0,20000,10000,64,531699040,-3617.1168,6.8602,13099593.9744,62215.9628,6796851.705967381,4778595.573974336,Numpy
2.849999999999997,0,20000,10000,64,2517591634,-3618.2168,-3.3298,13107725.5264,64733.8876,7516035.541931507,5338022.165078505,Numpy
2.849999999999997,0,20000,10000,64,2864105048,-3618.0712,-2.6912,13105968.3904,63797.1688,6407605.1855748715,5990568.29934491,Numpy
2.849999999999997,0,20000,10000,64,3996412908,-3619.3792,7.0792,13116048.6336,63861.3888,6075099.689679565,4921067.448956212,Numpy
2.849999999999997,0,20000,10000,64,1725866656,-3619.3116,-0.3166,13115651.1056,66742.2028,7370530.448845555,6094631.757097488,Numpy
2.849999999999997,0,20000,10000,64,2598689117,-3618.6896,-6.5922,13110725.7856,63750.8316,7063799.333284103,5694089.312636653,Numpy
2.899999999999997,0,20000,10000,64,1269130812,-3522.5068,4.4704,12423604.1328,59199.7992,7374002.18818099,10469739.075417493,Numpy
2.899999999999997,0,20000,10000,64,2045021669,-3520.808,9.3272,12411609.2928,57324.076,9540994.256921938,11993240.999101827,Numpy
2.899999999999997,0,20000,10000,64,3879823717,-3522.9988,-4.413,12426905.3808,57774.002,14567100.862848684,11892871.674106807,Numpy
2.899999999999997,0,20000,10000,64,285865818,-3521.6352,1.3136,12417374.4352,56306.884,8884621.03518828,8867423.313108262,Numpy
2.899999999999997,0,20000,10000,64,2999463171,-3522.9732,8.7114,12426943.896,55568.8004,9248978.41025432,7333263.6357804015,Numpy
2.899999999999997,0,20000,10000,64,645833528,-3522.6176,-8.7622,12424329.168,58966.2796,12357103.136347286,11446257.038119191,Numpy
2.9499999999999966,0,20000,10000,64,4010582176,-3432.9804,-1.0228,11800525.5632,53649.2088,8350066.003448633,11617624.668611158,Numpy
2.9499999999999966,0,20000,10000,64,3136420166,-3434.6412,-2.9432,11811969.1728,54727.0912,14392369.459461045,11493448.673667332,Numpy
2.9499999999999966,0,20000,10000,64,3439325735,-3430.3752,-10.5336,11782863.8048,51044.1376,14303591.447686005,10527665.041708991,Numpy
2.9499999999999966,0,20000,10000,64,113191844,-3432.1408,5.4668,11794962.9984,52445.3232,8283493.780557971,10249433.731775647,Numpy
